venueCategory,latitude,longitude
Bus Station,35.68006278,139.7696972
Convenience Store,35.69209278,139.8131195
Convenience Store,35.72695253,139.7954786
Convenience Store,35.62477164,139.7195385
Convenience Store,35.70513492,139.668266
Bus Station,35.71027594,139.6929806
Convenience Store,35.67262864,139.6092474
Bus Station,35.7012314,139.7045474
Convenience Store,35.7009834,139.7045349
Convenience Store,35.63029528,139.737795
Convenience Store,35.56223017,139.6992745
Airport,35.54757387,139.7849107
Convenience Store,35.753992,139.582665
Convenience Store,35.7490346,139.5698784
Convenience Store,35.73629116,139.8629884
Train Station,35.66835075,139.486061
Convenience Store,35.65605401,139.6675909
Convenience Store,35.734699,139.879583
Train Station,35.6853125,139.7303636
Convenience Store,35.65845227,139.7049912
Train Station,35.62793509,139.8764196
Airport,35.54213094,139.7717088
Bus Station,35.72284536,139.689754
Convenience Store,35.70982729,139.7131348
Train Station,35.62741186,139.8894954
Convenience Store,35.75244447,139.8581937
Convenience Store,35.52871709,139.698496
Convenience Store,35.513107,139.658342
Train Station,35.65968526,139.7490096
Convenience Store,35.73736173,139.7728982
Convenience Store,35.64795887,139.7444835
Convenience Store,35.67123847,139.5385551
Train Station,35.68056825,139.7654915
Train Station,35.57459534,139.6633154
Subway,35.67242818,139.7858334
Bus Station,35.63110496,139.6707398
Convenience Store,35.68224148,139.7368455
Bus Station,35.53126647,139.7018646
Train Station,35.60586169,139.7129703
Train Station,35.7310515,139.7683354
Train Station,35.61552475,139.6987367
Convenience Store,35.65798546,139.5356966
Airport,35.54891971,139.7845215
Convenience Store,35.54116762,139.6395877
Convenience Store,35.56282039,139.6914411
Train Station,35.60333335,139.5074279
Convenience Store,35.70421898,139.6219906
Convenience Store,35.73232954,139.6409579
Convenience Store,35.77065632,139.5577103
Train Station,35.68602355,139.7305155
Convenience Store,35.84811701,139.6705784
Convenience Store,35.66957808,139.7399461
Convenience Store,35.77713979,139.7194219
Convenience Store,35.71409129,139.7853255
Convenience Store,35.62185226,139.7005123
Convenience Store,35.63209519,139.6929347
Convenience Store,35.82766324,139.6921869
Convenience Store,35.63767036,139.7337411
Convenience Store,35.54888762,139.69356
Convenience Store,35.61491312,139.5770194
Train Station,35.67211,139.480621
Train Station,35.71180306,139.7034304
Train Station,35.57648022,139.6631545
Convenience Store,35.73080215,139.4783235
Convenience Store,35.69383548,139.8187159
Convenience Store,35.63853861,139.790597
Train Station,35.74541266,139.7152396
Convenience Store,35.63854079,139.6732986
Train Station,35.7130677,139.775664
Bus Station,35.68693418,139.6558589
Bus Station,35.73863147,139.7605884
Convenience Store,35.74146648,139.7167359
Train Station,35.71202695,139.7751072
Convenience Store,35.65721779,139.6424747
Convenience Store,35.65983624,139.7923216
Convenience Store,35.83059216,139.7351503
Bus Station,35.66521995,139.7859299
Convenience Store,35.56003839,139.7103667
Convenience Store,35.68047238,139.8179716
Convenience Store,35.67894836,139.657027
Convenience Store,35.56545976,139.6880739
Bus Station,35.67267222,139.7518444
Bus Station,35.68358352,139.7690213
Train Station,35.69185822,139.7709213
Train Station,35.86395026,139.704328
Bus Station,35.61469453,139.5404027
Convenience Store,35.75518458,139.7369018
Convenience Store,35.69984095,139.770188
Bus Station,35.75312429,139.6916484
Convenience Store,35.65305478,139.7524131
Convenience Store,35.65499265,139.6598607
Convenience Store,35.65859513,139.7014296
Train Station,35.6900723,139.6990974
Convenience Store,35.82136056,139.671808
Convenience Store,35.74309227,139.6069461
Bus Station,35.68493862,139.6631813
Convenience Store,35.60131328,139.6155238
Train Station,35.62816061,139.7385707
Convenience Store,35.7258932,139.9078611
Train Station,35.71325142,139.7760335
Convenience Store,35.66494961,139.6004989
Convenience Store,35.66666252,139.6034056
Convenience Store,35.6611318,139.7836125
Train Station,35.69946114,139.7657146
Convenience Store,35.69653833,139.7857
Train Station,35.69333446,139.7823679
Convenience Store,35.76722501,139.8712671
Convenience Store,35.840097,139.712416
Bus Station,35.69386597,139.6991014
Convenience Store,35.69209278,139.7058338
Convenience Store,35.55099133,139.6755704
Convenience Store,35.72906426,139.5528756
Convenience Store,35.81912247,139.6904379
Bus Station,35.65888525,139.7908484
Convenience Store,35.77219561,139.520359
Subway,35.77570575,139.6953785
Bus Station,35.70849861,139.73891
Bus Station,35.71130533,139.7100329
Convenience Store,35.81199277,139.6766621
Train Station,35.59677476,139.6673012
Convenience Store,35.69550407,139.7593117
Bus Station,35.63634872,139.6491852
Bus Station,35.68770538,139.5688909
Convenience Store,35.5858508,139.6802228
Bus Station,35.66351149,139.5835579
Convenience Store,35.65786832,139.6962395
Airport,35.67326488,139.5291567
Bus Station,35.67289882,139.7635308
Convenience Store,35.65916758,139.6948293
Subway,35.78350236,139.7218037
Bus Station,35.74919199,139.5860893
Bus Station,35.69132598,139.6879488
Train Station,35.56437553,139.7085207
Convenience Store,35.59485546,139.7182524
Bus Station,35.68330248,139.815976
Convenience Store,35.68184496,139.661926
Bus Station,35.58626168,139.7056139
Convenience Store,35.80795783,139.7179601
Train Station,35.68092555,139.7663605
Convenience Store,35.61082785,139.7442162
Convenience Store,35.56479936,139.640699
Convenience Store,35.64054817,139.7535959
Train Station,35.56015173,139.7238287
Subway,35.706661,139.682927
Train Station,35.69624687,139.8152813
Convenience Store,35.74907008,139.5864058
Convenience Store,35.7381808,139.7608566
Train Station,35.74226283,139.7814292
Train Station,35.65818106,139.6984041
Convenience Store,35.62686304,139.7244373
Bus Station,35.82231004,139.7379826
Train Station,35.60391414,139.707701
Convenience Store,35.52520279,139.6963799
Convenience Store,35.79977639,139.6255285
Airport,35.554612,139.7871754
Bus Station,35.657597,139.7931236
Train Station,35.71344729,139.7762781
Train Station,35.69826611,139.7730231
Convenience Store,35.6520395,139.5351487
Bus Station,35.80226506,139.7183061
Bus Station,35.58867404,139.7274902
Convenience Store,35.55273274,139.6450818
Convenience Store,35.84681306,139.7106913
Airport,35.54579856,139.7867691
Bus Station,35.57332761,139.6627993
Train Station,35.84588468,139.6469702
Convenience Store,35.69592566,139.867854
Convenience Store,35.58543767,139.6828297
Bus Station,35.579045,139.759888
Train Station,35.68133079,139.7678974
Convenience Store,35.60788833,139.6854463
Airport,35.55340485,139.7874212
Convenience Store,35.65921952,139.7526776
Convenience Store,35.763279,139.676381
Train Station,35.60717223,139.7348587
Airport,35.55283984,139.7870682
Train Station,35.57542435,139.6806813
Train Station,35.72199926,139.4799607
Bus Station,35.66900282,139.7851413
Airport,35.55288113,139.7877002
Convenience Store,35.55850761,139.7047518
Train Station,35.65515483,139.7063127
Subway,35.7060115,139.9037004
Bus Station,35.67923051,139.7684835
Convenience Store,35.73750371,139.4995773
Convenience Store,35.741528,139.501491
Convenience Store,35.65506293,139.6966687
Convenience Store,35.73044942,139.7478291
Bus Station,35.58681572,139.6300104
Train Station,35.75101398,139.8793137
Convenience Store,35.52751135,139.7007108
Convenience Store,35.67887783,139.7795534
Convenience Store,35.65583172,139.7055817
Convenience Store,35.85767659,139.65422
Convenience Store,35.62462956,139.7295555
Convenience Store,35.76407498,139.728685
Convenience Store,35.69295649,139.6925309
Convenience Store,35.74662977,139.7542098
Convenience Store,35.69824651,139.6577311
Subway,35.67535661,139.771843
Convenience Store,35.84085563,139.7637856
Bus Station,35.70971404,139.7914392
Bus Station,35.72095563,139.7809035
Train Station,35.67475524,139.76328
Convenience Store,35.68772755,139.6962153
Convenience Store,35.68812147,139.5605868
Train Station,35.70105201,139.4793963
Bus Station,35.57538071,139.7117266
Bus Station,35.65251898,139.7339272
Airport,35.55438407,139.7851407
Train Station,35.70215256,139.7548386
Convenience Store,35.658663,139.540268
Convenience Store,35.81049763,139.5437196
Convenience Store,35.8477774,139.6705784
Convenience Store,35.68914318,139.827767
Bus Station,35.6890437,139.8264449
Convenience Store,35.694464,139.747216
Convenience Store,35.706136,139.617852
Train Station,35.58062723,139.6619153
Convenience Store,35.5513514,139.7311243
Convenience Store,35.73246127,139.7311109
Train Station,35.68855952,139.7015106
Convenience Store,35.73312701,139.799017
Bus Station,35.52485198,139.7071405
Convenience Store,35.57674956,139.714287
Convenience Store,35.66753687,139.7529595
Bus Station,35.67828751,139.7831116
Convenience Store,35.66224538,139.6955073
Convenience Store,35.62509431,139.7212753
Bus Station,35.67125187,139.5708088
Convenience Store,35.71565838,139.8583787
Convenience Store,35.78562165,139.7074217
Train Station,35.6803068,139.7678411
Convenience Store,35.55001368,139.646219
Train Station,35.60670093,139.6850131
Train Station,35.706356,139.6843
Convenience Store,35.70081895,139.7498059
Convenience Store,35.70399899,139.6171117
Convenience Store,35.71583428,139.4803134
Convenience Store,35.7905476,139.761892
Convenience Store,35.70399028,139.6660405
Convenience Store,35.65471913,139.673255
Train Station,35.60737347,139.7348437
Convenience Store,35.57286749,139.6688622
Airport,35.5482373,139.7845244
Convenience Store,35.62263189,139.7493789
Bus Station,35.68141794,139.6928599
Train Station,35.71362111,139.7765327
Convenience Store,35.70143754,139.7466999
Convenience Store,35.64767387,139.7476763
Convenience Store,35.68327056,139.6865734
Convenience Store,35.56251055,139.6996728
Bus Station,35.6906986,139.6268749
Convenience Store,35.72592397,139.7132236
Train Station,35.66586657,139.4770746
Convenience Store,35.69994562,139.6996956
Convenience Store,35.65679886,139.7411503
Airport,35.54776591,139.7838807
Train Station,35.83066271,139.562242
Convenience Store,35.68465104,139.7867024
Convenience Store,35.62143478,139.7495735
Convenience Store,35.61627919,139.7174478
Convenience Store,35.676131,139.737003
Convenience Store,35.65701402,139.5417054
Convenience Store,35.62657467,139.7409385
Convenience Store,35.57025999,139.7236342
Convenience Store,35.66442892,139.7588503
Bus Station,35.64786,139.7223
Convenience Store,35.70872962,139.7481
Bus Station,35.65607,139.711109
Bus Station,35.66418268,139.6851647
Bus Station,35.73366312,139.6994072
Bus Station,35.69574804,139.6885335
Convenience Store,35.69087723,139.7301856
Convenience Store,35.53759125,139.6126378
Train Station,35.63372535,139.8823929
Bus Station,35.742983,139.696479
Subway,35.69950333,139.7250223
Convenience Store,35.68525669,139.692868
Convenience Store,35.65667022,139.7957326
Train Station,35.73070246,139.711549
Bus Station,35.53093283,139.6984441
Convenience Store,35.66872609,139.601115
Convenience Store,35.55211736,139.6898532
Train Station,35.71037612,139.813385
Bus Station,35.672914,139.7935022
Convenience Store,35.7373758,139.7491194
Convenience Store,35.60497487,139.50683
Train Station,35.70011845,139.4809294
Train Station,35.71369556,139.7768523
Convenience Store,35.67176257,139.7126063
Bus Station,35.70196859,139.5246941
Convenience Store,35.7066314,139.6171272
Convenience Store,35.58687025,139.6295893
Bus Station,35.51906028,139.7169603
Train Station,35.68541312,139.7302688
Convenience Store,35.53732279,139.6347767
Convenience Store,35.70715277,139.752413
Convenience Store,35.52982533,139.6994712
Subway,35.656697,139.757142
Train Station,35.6277418,139.7386456
Convenience Store,35.64835654,139.7152346
Convenience Store,35.71237105,139.8141575
Convenience Store,35.67938302,139.4795465
Convenience Store,35.72142164,139.7999632
Train Station,35.72879027,139.7112358
Convenience Store,35.65424511,139.5446679
Convenience Store,35.65527865,139.703186
Convenience Store,35.56272207,139.725834
Train Station,35.73012673,139.7114791
Convenience Store,35.55504801,139.6614218
Train Station,35.71349389,139.7762731
Convenience Store,35.64318277,139.7469536
Subway,35.70314812,139.7458635
Convenience Store,35.6878448,139.6937478
Convenience Store,35.70097142,139.5664233
Bus Station,35.73288862,139.8819111
Train Station,35.59496509,139.757918
Train Station,35.70623859,139.6841756
Airport,35.57332185,139.7497033
Train Station,35.67744828,139.765749
Convenience Store,35.844194,139.628188
Convenience Store,35.71267649,139.7038751
Subway,35.70970533,139.7532392
Convenience Store,35.69632695,139.7549933
Train Station,35.60643131,139.7344645
Bus Station,35.70701338,139.7434276
Convenience Store,35.66691383,139.6016389
Convenience Store,35.7495294,139.7074699
Convenience Store,35.69084548,139.8441218
Convenience Store,35.61366282,139.7285827
Convenience Store,35.71141618,139.8095334
Convenience Store,35.68264023,139.6742715
Convenience Store,35.800275,139.8594144
Convenience Store,35.59935701,139.5348859
Convenience Store,35.64913637,139.5507216
Train Station,35.62970971,139.778409
Bus Station,35.7277303,139.5115034
Bus Station,35.642571,139.629156
Train Station,35.71305353,139.7762681
Bus Station,35.687608,139.805931
Convenience Store,35.67616218,139.7126511
Airport,35.5490763,139.7840621
Convenience Store,35.63148132,139.7304235
Convenience Store,35.71633026,139.7960445
Convenience Store,35.663079,139.7574353
Convenience Store,35.56307768,139.5699232
Train Station,35.6352208,139.8850858
Train Station,35.69033963,139.7003588
Convenience Store,35.69993679,139.7557819
Convenience Store,35.678673,139.4860481
Convenience Store,35.55094332,139.788419
Convenience Store,35.69494643,139.767589
Train Station,35.68145715,139.767471
Train Station,35.85887452,139.6580706
Airport,35.55177014,139.7875575
Convenience Store,35.77579497,139.8780826
Bus Station,35.73209113,139.7148514
Train Station,35.67933945,139.7638607
Convenience Store,35.67551784,139.5671582
Train Station,35.69210929,139.7708214
Airport,35.55051997,139.7895616
Convenience Store,35.72345984,139.7119921
Airport,35.54883968,139.784172
Convenience Store,35.75143627,139.7618383
Convenience Store,35.67098958,139.718696
Convenience Store,35.70354527,139.4804823
Train Station,35.71448211,139.7774614
Convenience Store,35.71021585,139.7468888
Convenience Store,35.57271041,139.6318638
Convenience Store,35.69303384,139.7024086
Convenience Store,35.57926323,139.6830042
Airport,35.56686338,139.7763062
Train Station,35.7065409,139.6832235
Convenience Store,35.70073352,139.7507762
Convenience Store,35.79492796,139.8065512
Train Station,35.67415887,139.7622605
Convenience Store,35.66737586,139.7477071
